18/11/2019;10:28:26.443;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:28:43.918;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:28:44.065;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:28:44.108;- INFO:;[AMOt] PEPPER > Hello MisterUser.
18/11/2019;10:28:46.042;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:28:49.388;- INFO:;[AQPa] PEPPER > Please tell me, should I move closer, move farther or stay here?
18/11/2019;10:29:16.417;- INFO:;[AQPa] PEPPER > Please tell me, should I move closer, move farther or stay here?
18/11/2019;10:29:24.823;- INFO:;[    ] USER > [u'stay here', 1]
18/11/2019;10:29:24.825;- INFO:;[AMOt] PEPPER > Alright, I will stay here.
18/11/2019;10:29:30.415;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:29:31.194;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:29:35.999;- INFO:;[CMPo] PEPPER > It is great to see you again and I am looking forward to spending time with you today. I am especially keen to learn more about you as an individual, including the things you like and value, and also the things that you perhaps don't like so much!
18/11/2019;10:29:55.138;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:29:56.756;- INFO:;[CMPo] PEPPER > It's important to me to know how I should call you. I want to address you properly
18/11/2019;10:30:06.108;- INFO:;[CQQu] PEPPER > I find that really interesting.  I am aware that some English people prefer to be called by their first names as they think this to be more friendly. May I call you Human?
18/11/2019;10:30:31.892;- INFO:;[    ] USER > yes please
18/11/2019;10:30:32.710;- INFO:;[CMPo] PEPPER > I understand that you will be pleased to be called  Human
18/11/2019;10:30:38.996;- INFO:;[RMOt] PEPPER > Let's do something. Do you have any ideas?
18/11/2019;10:30:42.440;- INFO:;[RQPr] PEPPER > For example I can  show the weather forecast in London
18/11/2019;10:30:58.288;- INFO:;[    ] USER >  yes please
18/11/2019;10:31:00.548;- INFO:;[RQCo] PEPPER > Do you want me to display the weather report?
18/11/2019;10:31:06.845;- INFO:;[    ] USER > [u'yes', 1]
18/11/2019;10:31:06.996;- INFO:;[RMOt] PEPPER > Let's do that!
18/11/2019;10:31:11.138;- DEBUG:;-------------------------------------------------------------------------------------
18/11/2019;10:31:15.022;- INFO:;[AQPa] PEPPER > I can show you the weather report for London, York and many other cities. Please tell me the name of the city whose weather you are interested in.
18/11/2019;10:31:31.700;- INFO:;[    ] USER > tell me the weather
18/11/2019;10:31:34.286;- INFO:;[AQCo] PEPPER > I understood that you asked: 'tell me the weather'. Is that right?
18/11/2019;10:31:42.355;- INFO:;[    ] USER > London
18/11/2019;10:31:44.474;- INFO:;[AMNo] PEPPER > Sorry, I am not sure I understood what you said. Please select an option on my tablet.
18/11/2019;10:31:51.246;- INFO:;[AQCo] PEPPER > I understood that you asked: 'tell me the weather'. Is that right?
18/11/2019;10:31:57.944;- INFO:;[    ] USER > [u'yes', 1]
18/11/2019;10:31:57.947;- INFO:;[AMOt] PEPPER > Alright, let me check.
18/11/2019;10:32:31.206;- INFO:;[AMOt] PEPPER > I'm sorry, I cannot get any weather information about Ath at the moment.
18/11/2019;10:32:37.789;- INFO:;[AQEv] PEPPER > Can you please tell me if you found it useful?
18/11/2019;10:32:45.423;- INFO:;[    ] USER > it was really
18/11/2019;10:32:47.121;- INFO:;[AMNo] PEPPER > Sorry, I am not sure I understood what you said. Please select an option on my tablet.
18/11/2019;10:32:53.884;- INFO:;[AQEv] PEPPER > Can you please tell me if you found it useful?
18/11/2019;10:32:58.733;- INFO:;[    ] USER > [u'yes', 1]
