17/12/2019;17:54:39.903;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:54:52.316;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:54:52.496;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:54:52.551;- INFO:;[AMOt] PEPPER > Hello MisterUser.
17/12/2019;17:54:54.444;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:54:57.736;- INFO:;[AQPa] PEPPER > Please tell me, should I move closer, move farther or stay here?
17/12/2019;17:55:24.032;- INFO:;[AQPa] PEPPER > Please tell me, should I move closer, move farther or stay here?
17/12/2019;17:55:52.720;- INFO:;[    ] USER > [u'stay here', 1]
17/12/2019;17:55:52.720;- INFO:;[AMOt] PEPPER > Alright, I will stay here.
17/12/2019;17:55:58.591;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:55:59.493;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:56:01.322;- INFO:;[CMPo] PEPPER > It is great to see you again and I am looking forward to spending time with you today. I am especially keen to learn more about you as an individual, including the things you like and value, and also the things that you perhaps don't like so much!
17/12/2019;17:56:20.765;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:56:22.657;- INFO:;[CMPo] PEPPER > It's important to me to know how I should call you. I want to address you properly
17/12/2019;17:56:32.326;- INFO:;[CQQu] PEPPER > May I ask you a question?  I am aware that some English people prefer to be called by their first names as they think this to be more friendly. May I call you Human?
17/12/2019;17:56:45.141;- INFO:;[    ] USER > yes
17/12/2019;17:56:45.956;- INFO:;[CMPo] PEPPER > I understand that you will be pleased to be called  Human
17/12/2019;17:56:51.381;- INFO:;[RMOt] PEPPER > Please tell me what to do, I am here for you
17/12/2019;17:56:55.375;- INFO:;[RQPr] PEPPER > Among other things, I can  show the menu for lunch
17/12/2019;17:57:05.078;- INFO:;[    ] USER >  show menu for lunch
17/12/2019;17:57:07.530;- INFO:;[RQCo] PEPPER > Are you sure that you want to see the menu of one of your meals?
17/12/2019;17:57:27.108;- INFO:;[    ] USER > [u'yes', 1]
17/12/2019;17:57:27.265;- INFO:;[RMOt] PEPPER > I will help you do that
17/12/2019;17:57:31.671;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:57:35.974;- INFO:;[AQPa] PEPPER > Which meal would you like some information about: dessert, breakfast or dinner?
17/12/2019;17:57:54.457;- INFO:;[    ] USER > I want
17/12/2019;17:57:57.687;- INFO:;[AQNo] PEPPER > Sorry, I didn't get which meal you said. Please select an option on my tablet.
17/12/2019;17:58:07.279;- INFO:;[    ] USER > [u'lunch', 1]
17/12/2019;17:58:08.671;- INFO:;[AQCo] PEPPER > Would you like to know what you can have for lunch?
17/12/2019;17:58:14.609;- INFO:;[    ] USER > yes I want
17/12/2019;17:58:14.673;- INFO:;[AMOt] PEPPER > Alright, I'll tell you what you can have for lunch.
17/12/2019;17:58:18.163;- INFO:;[AMOt] PEPPER > Today for lunch you can have: lamb cassarole, mince, vegetable spring roll, vegetable curry and rice.
17/12/2019;17:58:28.621;- INFO:;[AQEv] PEPPER > Please tell me, was this information useful?
17/12/2019;17:58:37.073;- INFO:;[    ] USER > yes it is
17/12/2019;17:58:37.105;- INFO:;[AMOt] PEPPER > Thanks for telling me.
17/12/2019;17:58:42.299;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:58:42.614;- INFO:;[RMOt] PEPPER > It's very nice to be here with you
17/12/2019;17:58:46.700;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;17:58:47.779;- INFO:;[CMPo] PEPPER > I like talking about the places that are important to you
17/12/2019;17:58:55.355;- INFO:;[CQQu] PEPPER > If you don't mind, I will ask you a question.  I am aware that some older English people live in care homes. Can we talk about the place where you live?
17/12/2019;17:59:11.762;- INFO:;[    ] USER > I live in India
17/12/2019;17:59:13.608;- INFO:;[CQQu] PEPPER > Do you live in India ?
17/12/2019;17:59:31.026;- INFO:;[    ] USER > you say live
17/12/2019;17:59:31.151;- INFO:;[CMNo] PEPPER > Sorry, I didn't get that. I will repeat my question.
17/12/2019;17:59:38.028;- INFO:;[CQQu] PEPPER > Do you live in India ?
17/12/2019;17:59:45.558;- INFO:;[    ] USER > [u'yes', 1]
17/12/2019;17:59:46.357;- INFO:;[CMPo] PEPPER > I like talking about India , it's a wonderful country with a great history and traditions
17/12/2019;17:59:56.216;- INFO:;[CQWa] PEPPER > Please, tell me more about India . I would like to know about its natural beauties
17/12/2019;18:01:08.596;- INFO:;[    ] USER >  set up mountains oceans can I have it please over and out
17/12/2019;18:01:08.904;- INFO:;[CMOt] PEPPER > I understand what you said
17/12/2019;18:01:14.197;- INFO:;[CQQu] PEPPER > I only know a little about this. Do you live in New Delhi ?
17/12/2019;18:01:21.903;- INFO:;[    ] USER > no I don't
17/12/2019;18:01:23.667;- INFO:;[CMNe] PEPPER > I will remember that
17/12/2019;18:01:28.532;- INFO:;[CQQu] PEPPER > I'd love to learn more about this. Do you live in Mumbai ?
17/12/2019;18:01:35.572;- INFO:;[    ] USER > no I don't
17/12/2019;18:01:37.280;- INFO:;[CMNe] PEPPER > You are very patient. I hope you enjoy our conversation
17/12/2019;18:01:42.927;- INFO:;[RMOt] PEPPER > Tell me if there is anything I can do for you
17/12/2019;18:01:46.039;- INFO:;[RQPr] PEPPER > For example I can  show the menu for breakfast
17/12/2019;18:01:58.351;- INFO:;[    ] USER >  play some Indian music
17/12/2019;18:02:00.733;- INFO:;[RQCo] PEPPER > Do you want to listen to some music?
17/12/2019;18:02:10.759;- INFO:;[    ] USER > [u'yes', 1]
17/12/2019;18:02:10.927;- INFO:;[RMOt] PEPPER > Let's do that!
17/12/2019;18:02:17.108;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;18:02:21.608;- INFO:;[AQPa] PEPPER > I can play Downtown, relaxing music and many other songs or kinds of music. Please tell me the title of the song, the artist or the genre you would like to listen to.
17/12/2019;18:02:41.898;- INFO:;[    ] USER > Ajit Singh
17/12/2019;18:02:43.403;- INFO:;[AQCo] PEPPER > I understood that you asked: 'Ajit Singh'. Is that right?
17/12/2019;18:02:50.410;- INFO:;[    ] USER > yes it is
17/12/2019;18:02:50.460;- INFO:;[AMOt] PEPPER > Alright, I'll search for it.
17/12/2019;18:02:58.819;- INFO:;[AMOt] PEPPER > Please wait a few seconds while I load the music video on the tablet.
17/12/2019;18:03:03.913;- INFO:;[AMOt] PEPPER > It might take a while so please be patient.
17/12/2019;18:05:14.161;- INFO:;[AQLo] PEPPER > Do you want to listen to another song?
17/12/2019;18:05:19.940;- INFO:;[    ] USER > no I don't
17/12/2019;18:05:19.980;- INFO:;[AMOt] PEPPER > Ok, fine.
17/12/2019;18:05:23.157;- INFO:;[AQEv] PEPPER > Can you please tell me if you enjoyed listening to some music?
17/12/2019;18:05:38.210;- INFO:;[    ] USER > go to the door
17/12/2019;18:05:41.371;- INFO:;[AMNo] PEPPER > Sorry, I am not sure I understood what you said. Please select an option on my tablet.
17/12/2019;18:05:48.125;- INFO:;[AQEv] PEPPER > Can you please tell me if you enjoyed listening to some music?
17/12/2019;18:05:56.733;- INFO:;[    ] USER > [u'yes', 1]
17/12/2019;18:05:56.736;- INFO:;[AMOt] PEPPER > Thanks for telling me.
17/12/2019;18:06:01.280;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;18:06:01.582;- INFO:;[RMOt] PEPPER > It's very nice to be here with you
17/12/2019;18:06:04.214;- INFO:;[RMOt] PEPPER > Tell me if there is anything I can do for you
17/12/2019;18:06:07.336;- INFO:;[RQPr] PEPPER > As a suggestion, I could  help you to choose the breakfast
17/12/2019;18:06:17.441;- INFO:;[    ] USER >  I get it go down road
17/12/2019;18:06:21.947;- INFO:;[    ] USER >  go to the door
17/12/2019;18:06:24.253;- INFO:;[RQCo] PEPPER > Are you sure that you want me to go somewhere?
17/12/2019;18:06:30.295;- INFO:;[    ] USER > [u'yes', 0.5234000086784363]
17/12/2019;18:06:30.440;- INFO:;[RMOt] PEPPER > I am happy to be helpful!
17/12/2019;18:06:36.223;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;18:06:39.203;- INFO:;[AQPa] PEPPER > I can go towards the bed, door and towards others places in your room. Please tell me where you want me to go.
17/12/2019;18:06:54.200;- INFO:;[    ] USER > what do they do
17/12/2019;18:06:56.444;- INFO:;[AQNo] PEPPER > Sorry, I didn't understand where you want me to go. Do I know this place? Please select an option on my tablet.
17/12/2019;18:07:08.723;- INFO:;[    ] USER > [u'door', 1]
17/12/2019;18:07:09.940;- INFO:;[AQCo] PEPPER > Do you want me to go towards the door?
17/12/2019;18:07:15.119;- INFO:;[    ] USER > yes I do
17/12/2019;18:07:15.160;- INFO:;[AMOt] PEPPER > Alright, I'll go towards the door.
17/12/2019;18:07:33.637;- DEBUG:;-------------------------------------------------------------------------------------
17/12/2019;18:07:33.967;- INFO:;[RMOt] PEPPER > I am so happy to be here with you
17/12/2019;18:07:36.888;- INFO:;[RMOt] PEPPER > Please tell me what I can do for you
17/12/2019;18:07:39.500;- INFO:;[RQPr] PEPPER > For example I can  set a reminder for walking in the garden
17/12/2019;18:07:53.290;- INFO:;[    ] USER >  go towards bed
